account_id,entity_id,bank_code,account_number,program_id,available_balance_minor,balance_as_of
5fe33445-794c-4dd6-ba39-45d634640dcc,8c000f0f-3973-445f-bab4-c4bfd09a8433,AUBL,6556121600731449,4,362001078,
6022d73d-57e4-4e18-8ea8-fb9a60378fc3,203b2548-f288-461f-afc5-1f09f2648204,UBIN,2488192104907733,4,37087863,
604c5649-68d4-4318-a699-a4994af94d51,d782b0c8-6ea6-40c2-9445-4ff78a1dfc32,TMBL,6993230037666091,4,875403322,
60b0bae3-43a1-4b1d-9567-4c17aab973e5,e6c4d90a-c00c-47bc-aa31-412b37eb7f8b,HDFC,1374867623718199,21,524530052,
60d7071c-300c-4ff4-9515-a41c4d1b0f9c,abc4e103-337b-413b-a938-10683ad9033c,SBIN,6229793870653944,46,979046232,
61917080-39d7-41c7-8dfc-c7e1354c6273,402354e8-1c08-4006-b3a2-aa46a232d17e,HDFC,8440736140506126,4,794071425,
61c00eed-a3bf-4071-b416-f6549d3052e6,96ceee27-e7c4-4444-9568-d71a3c36d799,UBIN,7756857303525065,46,494053519,
6200e535-71c7-42da-8195-c6f38356f04c,111e897d-0645-4146-aeef-f23d3a643b9c,ICIC,2013920297833079,46,99374983,
62835c41-44c1-41c5-b58d-ea642dba5bba,7b496f51-17d5-4d9b-bbee-77fa1bb2850e,TMBL,1046600518340905,4,853635827,
6286db3d-abf1-46b2-9be9-7b876d7acd40,4bd8c0d1-e839-4c3f-9d09-502d5ee09b04,SBIN,5690274866514719,21,113825103,
62a459c9-0767-455d-b996-8ef6cd4b80eb,975e9b47-8547-4f15-91e6-a538ab5cffcb,ICIC,1348457700711844,21,-656968,
62b2d744-6eef-4920-8753-1ea71d020e27,1cdf9282-622a-4580-85de-b77bed5f33f0,ICIC,7381460851579092,4,646769649,
62bf913b-3db1-4874-a293-54c8826ef87e,a4806683-cbfe-41b4-a7e4-e7f7cd37592f,SBIN,6044280906726275,46,336152618,
62cba7af-208d-4cc8-9e08-80972d44c993,177f5129-5b3e-494e-98b7-2cced84ed927,HDFC,1380123918506846,21,162873087,
62d83e77-b09d-45b7-94d2-5a7ec555d739,7dc8ba9c-c5b0-4654-be66-cfb4670cb812,AUBL,6789572022694379,46,931723108,
631e8981-6f9f-4c28-acb8-a0e1f015a5bb,97b3501b-af8e-4aaf-8ef5-553ce80698c9,HDFC,3560926870554245,21,271281005,
633a5753-203a-41b2-8204-3253a159db2c,e676986d-eebb-4d60-8b9f-aeaaaf10f5d4,HDFC,3658316210255335,46,987458215,
6340f80c-6bf0-4299-a3c8-0eaa093feb61,3bfc2249-286e-4027-8a55-8ce56dc49bb1,ICIC,4004881676559654,4,253468517,
634d7975-7b13-481f-9fd7-cd455927d24f,11924280-7aa6-4da9-97c4-ba48663733bd,UBIN,5963821577150578,21,216445066,
63bb39b3-38b9-4fb2-8f96-06b498bb0674,ec122479-dcdf-4558-9e71-8a5e69618e44,HDFC,3427196838760903,4,0,
63d266fe-8f12-4972-ae7c-ff8123f54b1b,2a79667e-1ac2-4319-a402-1a05709a2858,ICIC,7796980735983037,46,24110318,
63d55076-1f71-42e5-a5f4-6f94e73a65f0,bbc1945e-1b0e-4dfd-90e3-3323dd9c9139,ICIC,3474548963095243,46,111963846,
63e787fe-d183-4718-af91-b698717858e9,6093138c-0b60-41f7-8b85-7906030cf5d0,HDFC,6353761025322339,4,965742150,
640ea955-beb7-41be-98e6-4380c6b41265,0c9f621b-c87c-4701-8f32-14d00f1904ba,HDFC,5339689616398024,4,205304255,
646d1b4c-fa18-48c0-908b-68627c1b63e9,f1bb0221-5704-471c-afa5-7031c51d84c5,UTIB,5829590803432845,4,638387769,
6472450d-5e17-4b7d-a032-c571180f087f,03a17ce1-9b5f-480c-92b0-59b1fc43eaa6,HDFC,1998904021557510,4,917971350,
64765f6c-95f9-4038-be95-d0734396e375,b0c4781a-1a38-433d-b04b-9ac95eb6aa2d,UTIB,4262727618508433,4,515872593,
64a13552-008b-46f0-9a21-782603988644,bbc1945e-1b0e-4dfd-90e3-3323dd9c9139,HDFC,3398644681716323,46,-546277,
64a5c1a4-757b-4a03-b5b5-54a8e367fd56,45da31e4-de29-4ca2-bcc9-94afa34d0174,HDFC,1570400702309313,21,990489212,
64f90861-ce96-4cbf-ab85-82e93583b2ec,211655fd-b466-465e-89dd-5f0d7fd1b716,HDFC,6355055124204145,21,697958263,
655f2ecc-23cf-4b34-9161-4871b51e360c,6fd58d9d-336b-4c10-92ce-3e6a4fb7d0c6,RATN,7656740341455675,4,124582038,
65909bf0-940a-4099-8b8b-e0feed119c28,48c62fe2-df73-4771-88b9-0d2b9abe4dcd,ICIC,8145462583855628,46,890586440,
65ae893e-10dc-4f36-abf9-790a0b3496c0,bc2f6241-b104-4ae1-90d9-691c0961159c,HDFC,8586167319756780,21,715026899,
65d3e0b7-def4-41d7-b629-6ed4a8a79ec7,5a7566f0-e2d0-4499-bb9f-1b22bfd4cf83,SBIN,686200054571629,21,-2745474,
65fe58e9-ad1d-43d3-888b-de63aaa01ac9,f37b129e-2f92-4913-b42e-eb2ce513b407,HDFC,3533686082617540,4,730652415,
669c76aa-c991-4a94-a01b-0fe42985b440,245f11c3-b611-4385-b84b-625f63431fc0,ICIC,2757516677146160,21,148294993,
66cad28a-4b76-4ffd-bc8e-b569509e5539,37147c66-3dea-48c8-a3a8-4f0639f8018d,KKBK,8101118491832668,21,0,
6777b548-8f67-4874-9046-03a55364b9fa,dd53068d-84ec-4e1f-8681-64868928091c,ICIC,8942981387712551,46,209157298,
67e8c3fb-5e92-4906-82ab-74c3ffd5bbeb,85c9bea6-8694-4586-8f9c-d62e65caf107,UTIB,9182925792358146,21,424695478,
682eddb3-2059-4861-9b8e-02af14585dc8,73211d55-a5f8-4596-8b64-0647b13e2866,SBIN,7635845301373428,46,0,
686a24a8-24ba-41f5-8666-7b577805adfc,324a25eb-29b2-4217-8db8-c19d14457530,AUBL,1682451425377305,4,564760832,
686d3e51-bafe-43a9-b367-a7c5fc455bfa,90c7c1ce-e149-48e2-ab06-7ddcccc3bf24,HDFC,6621566722575468,46,-3251066,
68868939-a28c-4d11-8000-dbfc7c4f57cd,946fa498-952a-45d6-bf2e-e58ee79cb977,HDFC,8670406091855428,46,464325720,
68c637c1-e565-4984-bbf6-cc5cf086cdfb,8e485761-9558-4934-90c6-4dc3e8bdeff8,ICIC,5432152020303994,21,147751966,
68cc4476-569c-4b97-9998-17c156746d50,284567b8-492f-4361-b4a6-09b17df05641,TMBL,3595707540137250,4,-262497,
69050edb-858f-4e67-aa54-7d9886550efd,6c456dc1-e172-458a-b6ed-64fe38bad7ae,HDFC,2621193251514331,46,183274669,
691d6675-3e10-4f66-9328-0ddeba891770,a5c2cd68-09da-450f-bdd1-79d7e2c9713d,HDFC,8393293202385751,4,500875030,
6978c100-d589-4769-bd21-709373379a14,2fbb1fe3-401f-42ac-8f9d-a54c37c24a02,CNRB,1072594471937371,46,424756533,
69944fb0-b819-48a7-a977-820b99dfac36,7c5adeab-50b7-4a1f-bf21-e9b26e63a39b,KKBK,2057929225977723,4,420649656,
69a91c43-f268-4500-aec9-86c907f102bd,22e8b7dd-c358-484f-bc83-8e862bafe5b5,CNRB,8652310521041869,46,-205205,
6a35b927-9928-4a96-8a9a-15dda3f38f5d,6d68a613-79c1-4136-aa9f-0c2eaf7531a9,UTIB,6588943875912695,46,516120943,
6b08e044-cb85-4a75-9428-3f050c8a81f7,211655fd-b466-465e-89dd-5f0d7fd1b716,TMBL,4430884199099481,21,-1383750,
6b334939-260d-428e-808a-15f6b35a3da3,243d2294-1ba7-4111-a168-16ea2991dbc0,HDFC,7659798264676812,46,512643486,
6c0de587-7203-4735-ad53-99fb51eae268,752ae527-3e3d-4cd9-8800-7c248201c7d6,HDFC,3945262565325775,4,897254064,
6c2c6856-330e-4023-9840-bf3ebe7ced06,eb98d6c5-4ab8-41ce-bdba-d17abadcf083,UTIB,6704453525507003,46,723304660,
6c4b1e53-8725-4896-abfd-4a462d14ac21,c74b1fce-8224-4cc3-9b45-0f12594fe657,ICIC,885087631408029,4,27416289,
6cc5b65a-6d64-4185-a9ca-169f69c7e5cc,d0c79745-977d-49da-bac7-3d5d419c6065,UTIB,953082924739774,4,388872312,
6d035a8e-7cc1-41f5-a7e8-95f7591a3e6b,7f67c9b6-0f32-469a-8909-b28c928a420f,HDFC,7979012286724975,21,0,
6d65668a-cb6e-4b6d-8636-e8f8b9056e16,ba57d1f4-5a61-4129-948b-19954ac7d4bd,ICIC,9387221523102901,4,740847135,
6d96833a-fc74-40e4-8098-dd344b23843d,44c303fd-3a5e-4870-9160-bb51a345223e,UTIB,4422245020519780,21,-238236,
6d980ef3-561d-4aad-976d-cb5aa49244e9,4e479f57-824e-4e62-820c-d249df9a61c1,SBIN,4572564745785030,4,424116499,
6dab9d8b-9604-4961-b487-d6d0c39ed282,4336bcb1-829c-406e-b36c-95ab817e949a,CNRB,938359046737935,21,-1631268,
6db6c590-7d4f-44c7-b4a9-a34280c8310d,9930ade1-890a-442d-b66f-d2d7307a79f7,UTIB,4354936399087137,4,546215432,
6eb7f5bb-a092-4d0b-8ea6-0fe97fa8fb5f,10a90955-3058-4c1e-a02b-f60d09f6a3a8,ICIC,5950479856686635,21,-578716,
6f06d5b2-34fc-45e3-aaac-c7648533ef38,88101ce7-73e7-423d-b6c5-a9f4f201cdc1,HDFC,7394366355612771,46,544043949,
6f769aa7-2b5c-4284-b4be-cc7b50f2e961,ba57d1f4-5a61-4129-948b-19954ac7d4bd,ICIC,531487225463631,21,811980995,
6f8ca6fb-3642-4a8c-930a-8e5014d53be4,f8de12c8-00c1-4117-b5ab-cb85b5df67cb,ICIC,1155809221878861,21,728322034,
6feeb257-671d-40bc-8bf6-186013af0617,5a7566f0-e2d0-4499-bb9f-1b22bfd4cf83,HDFC,6465370458062017,4,0,
702b7d5e-a263-488a-ad6f-400aacc45f55,ac33958a-cebd-47a7-a5cf-b5e212628cce,UTIB,1199950358570275,21,305227806,
705e160e-3f9a-464e-a036-d5c92c6b633d,bd2c7123-63dd-4525-b169-3389bf3cf053,HDFC,5896404663202864,21,573693799,
7067d1d6-b41d-4057-a32d-36f6e53cdfe2,e32ee1d5-3572-4807-a902-4ecadc75cc82,ICIC,1155638500298825,21,667380963,
7133aa52-211f-4506-b6b3-57f3addab2c6,03a17ce1-9b5f-480c-92b0-59b1fc43eaa6,UTIB,5127252034284498,21,729571077,
714f968f-19e3-459c-9e50-e06a3f73d146,81243305-ef96-417f-84ed-9dfd18b99137,UTIB,8262872092127205,4,60729055,
7178b722-3d03-4f02-9e2e-c463261f658d,97ed13af-aec2-4c17-90a5-ba6704d5b25d,UBIN,8062066043977470,4,877685156,
71ace3d7-0213-4392-aa90-a7340f45a5b3,d2695a05-dfd2-41a6-84a0-237e0780c48e,ICIC,5583863044719317,46,120619976,
71c7271c-6e00-4871-b6e5-3bbd81358077,14304fdb-dcdf-42a6-a4bf-20d50d844937,ICIC,7303095083698158,4,711256623,
71e6f3d1-62c6-4426-90d1-fa69e0a711cd,50784c8c-725c-47dd-bf27-724667afc5f9,SBIN,7818368640490115,4,821878866,
73c85f5d-9ae1-476e-ada5-0ce1230e121c,a0ada085-7fbe-405e-acc4-d8c577ff1a00,UTIB,352564717436429,46,852476787,
73d062f7-16bc-4397-a2b3-5fb01031618b,5a12f9d7-fb2f-49e0-b9b8-f8733502390d,HDFC,6452428417794997,46,774496102,
73ee12b0-357f-4f69-ba90-4b0db4670350,d0d83707-9929-4d1f-b09d-cf16e384357b,HDFC,9860185412177980,4,555525002,
74071c41-afd9-4886-96d0-9df77f115023,38a4ae0e-1781-46c0-b17d-361257156f5a,UTIB,8026365289319875,4,349160004,
744f80db-d44f-4ce7-8f5b-b9b01219d4a1,eb98d6c5-4ab8-41ce-bdba-d17abadcf083,UTIB,5445648725389898,21,192885038,
74c72d2c-a9a9-49f9-86a3-e0d68e3a497d,44dd8a29-784c-46da-9004-42b4024c8117,UTIB,8002793921794480,46,-3705840,
74d03b2f-ebbc-4688-a681-dadc8851b80b,8c000f0f-3973-445f-bab4-c4bfd09a8433,HDFC,1709453292870367,21,-1002960,
74ee749b-24b2-4645-a532-0fbdefe04aec,54bd4596-948c-40ac-902e-a7cbfae4c214,SBIN,4245437195952139,21,456654167,
74eed7c3-106d-4081-a128-580aa8854146,70a01d0f-e89f-4fe5-81ec-fc3f70dbfcf3,SBIN,4103313504764552,46,228011191,
751889a0-7d83-4cab-9792-570394ed03ef,9293caa3-e795-4ff0-915b-2d387046fe78,HDFC,5503782374845864,46,0,
75a9e689-5e05-4188-bd41-73fe7722b37d,1392d018-67b9-42df-8f0c-3781b71b0f20,UTIB,2482796870271490,4,83033483,
75f43563-0b8f-4aa0-9aa1-f3f4548ae5c0,b06492d1-24c6-4fbd-9a74-5097d173aebf,UTIB,3446396881198128,4,793022655,
75fe4173-d691-4876-9e3c-66881fc677ed,87a76fac-efe4-4010-9b16-037a7caf5906,AUBL,3774233472213847,21,901669833,
7622105d-4991-4fe6-bdbf-f11a9965ddd9,540254ba-b87d-4e22-8a37-f32baebc3659,SBIN,6228223587643080,4,719801483,
765d1590-588f-4770-bf99-75f872628b93,047da4b0-615f-48ce-9943-88239a0f196f,ICIC,2686200946998750,4,46859341,
7660ff6f-66f8-45d1-bf4c-2539a8aa0f56,61c696eb-526b-4501-9f8a-708d9b70ac0a,SBIN,8606648939650974,46,823203983,
76953c0c-049e-46b4-8846-56757eefa501,ebc874af-1b44-412a-bcbf-af943ceb5ff2,ICIC,9527915479217068,46,182629946,
76ae85c4-9367-4b45-bea4-7c2a58ef2aa2,d0d83707-9929-4d1f-b09d-cf16e384357b,ICIC,8694579311842667,21,680084473,
77122ccc-92a3-453d-b9b1-08a424fa98c2,6bdb12aa-7c67-4b1d-a3b6-3f9e7ea5febe,UBIN,938103577942197,21,487033270,
777a4f3f-1d75-4ee1-9310-dfcebbc3adc4,6edca0f2-2ecc-4dbb-88e2-c9c6ac49fae4,SBIN,7600172968764932,4,481851996,
778d2e7a-f099-441f-8d7d-47215ae00400,6edca0f2-2ecc-4dbb-88e2-c9c6ac49fae4,ICIC,645733414305355,4,209201218,
77e2791e-ff3f-4983-ac05-688cd9a55858,b15b3499-99f4-4689-a430-cc5beb475e3b,KKBK,1587641052173410,21,132216365,
78589274-f054-4ca9-9f11-760833f645c8,abc4e103-337b-413b-a938-10683ad9033c,HDFC,226689161330772,46,976224924,
7899d08c-a0e8-44ef-a5ad-a689b5ff2513,67c90aa1-4621-4c64-88cf-9dd4911b63de,HDFC,5981302050530260,46,627085023,
78bdd512-8311-4919-80c8-83c02d99a8a8,d0bd17ce-1ae5-45f8-806e-1e74555aae5d,HDFC,4602572721882184,4,731490753,
78f9847d-ff5d-4ca0-92d0-97b4f1c3eb30,a4806683-cbfe-41b4-a7e4-e7f7cd37592f,KKBK,1279468883180958,4,796668276,
790a7c7d-1927-49fc-8d76-08930471f6ce,754ab9d1-7216-4e24-acb7-9ea9c4af7f6f,KKBK,3928665558602533,4,957360255,
79b1e5ea-2fbe-4fec-8a32-3a4a53e6d123,3365c247-bc8b-43f3-86a4-51c8bac85c16,AUBL,776103900144283,4,215155950,
79e56634-f7fb-411f-95f1-0702cca38764,ff4fccbc-157b-4d17-ae1a-d4a250dcd8c2,AUBL,4360443126129636,46,647914709,
7a12b21b-6f6b-42d5-ab89-487476e6d238,1e072d2b-4bf6-480f-bcbc-253a259fd1ec,KKBK,129461575828812,4,12865719,
7a261ef5-1df5-46f0-b2fc-d10e81d00413,34e0a29f-2d0e-4b24-8b07-9a9c8fdabbdf,ICIC,4148096882293879,4,241193418,
7a3d8fad-e835-4869-b47b-1619f61293ec,047da4b0-615f-48ce-9943-88239a0f196f,ICIC,1342136616398946,46,761165582,
7a52a733-3c13-472a-8f60-8a2be9a74b3c,985fa680-9090-4219-8932-9667ca484d43,RATN,8999584780057968,21,314469988,
7bb5a807-794a-4ac9-8190-9bb10dbef00a,28370e36-5f35-4fcf-bb47-edbf3ace2360,TMBL,2641551650465517,4,0,
7bb6d137-37c2-4548-bb7b-6d084b07c887,e6e8013a-f3db-408f-918e-3b8fa2b4e95d,ICIC,3781508482869211,21,3121555,
7bbb4a89-8716-48b1-8ad1-1efe7a1d5372,e5fbfad9-47b2-400a-b290-12e441d52c30,SBIN,1901746715441247,21,268817300,
7bbf3abf-c084-4ea0-92c6-7e0272bd4463,1660b6f8-025f-41dc-a8c6-29414f2d9bfc,HDFC,7632947989061306,4,870574829,
7be14741-9268-4068-8a32-a9bef91a9fc9,595f48e8-4562-4d7b-9b31-7bea3501a165,SBIN,6004373098578114,46,323514694,
7bfd8bde-c79b-4ac3-8274-b24e88232699,f6ec6033-b68a-4c3e-a7b5-c5b25a1bf30b,SBIN,8421429664456904,4,64161174,
7c7fbe96-e681-4290-8a4e-d75ae6b1deab,dfc78a44-1189-404d-878c-81ba2ae535cb,CNRB,385895715303444,4,-329210,
7ca4cae8-5882-4284-93bd-5d6a6004c6a3,febdec06-292d-4f3a-becf-adc07c822d35,HDFC,1374637824986862,46,-3779457,
7cb78858-4006-48e1-8ab4-b1d296b2224c,7e37df0d-af3f-4414-8d3d-06283e3cd979,TMBL,4596021617707078,21,34247737,
7dde1a6f-b7ef-466c-8b1d-9096d317321c,f24ce58d-2a65-45ef-b3d2-8c0c21863413,HDFC,5261226855838186,4,760816108,
7df40b31-ae02-430a-8120-d8726141ad3c,245f11c3-b611-4385-b84b-625f63431fc0,TMBL,1922623103019375,21,116283450,
7e1139fa-3325-4312-b4d5-0784ff6150ca,81b46001-2225-48b8-bbae-4a5dd769afcc,UTIB,8684554988621071,46,0,
7e75a696-19fb-4d0e-a6ce-3879d0262ebd,81b46001-2225-48b8-bbae-4a5dd769afcc,HDFC,8968729049203107,4,316417482,
7f513938-c5bf-44a8-9199-15e8a338b821,329466e7-b67f-4167-9e76-e00f4c0ddf64,HDFC,1543224621305291,46,841293712,
7f758804-877a-496d-9521-2f2a5155ee7b,10ff35f3-75e6-426e-b6d7-94477013592c,ICIC,3649056746079017,46,11701635,
80083014-df30-4687-820e-ad759f7fee2f,2478586d-6ac7-4b1d-abb1-25cc2273e820,SBIN,7036808954078984,21,732902333,
804b8693-59a8-4c4e-abba-42b156ed0106,fb4b41a1-9139-4c0d-b1eb-7707ab50ebfc,HDFC,2389787368809451,46,685884973,
804be45d-bb1e-45e1-8afd-57b00d3a9256,5eecc805-92f9-4f69-90fc-e657540b5ecc,ICIC,7276010765579651,21,973870913,
806c9b84-9c21-4fdf-87a0-5d78985aa506,3f2ec169-d293-492d-8f3f-1af54c113f99,UTIB,8774573735445464,21,465680610,
80d4455f-a4ef-413c-b2a5-f1a95acec130,3365c247-bc8b-43f3-86a4-51c8bac85c16,SBIN,7051290375887460,46,764523779,
80e27ef3-585a-47f2-aa20-b51a00948b43,8b1472c9-27e5-4c05-939f-1b1810067b10,UTIB,5468788612996517,46,654314438,
80e3bedc-b1f0-4ab1-8bc9-025201ed3552,7a65b7d8-3155-4158-a336-fa19476c9c25,UTIB,1863424730047190,4,732478095,
80f48188-b9a9-4256-8800-0a3b7d4ccda8,e6c4d90a-c00c-47bc-aa31-412b37eb7f8b,RATN,7817080385446225,4,-4741041,
810b523b-b79c-4daa-bb29-5071dad08c38,fc632fd0-2109-47f1-878f-f85f4a54ccbf,SBIN,2742100608776976,4,-1504609,
818b2460-e7aa-4e0e-8780-3d5f4de96f61,3c6becc1-393b-47a6-b0ae-75803da0f613,RATN,387764702081705,4,638657001,
8195731b-4edc-4166-afa2-be2fae12238c,d0c79745-977d-49da-bac7-3d5d419c6065,SBIN,8144375042554896,4,601767302,
819fd155-48d9-4248-82fa-1593873e0c86,4f1b7328-8b7b-4b09-80b7-688b2e2bd4a3,HDFC,6591463958657981,46,63668754,
819ff582-f54c-4d93-9aa3-46b4a7a3df51,5e1f1fb7-2bef-43fc-8130-beeda27c01d7,HDFC,6107856075438999,46,724445103,
823c170a-be92-4402-8b62-41bb5630f9df,216d2aac-50b2-4a3d-9750-0bba47297079,HDFC,9061881229824396,46,111893884,
82576fdb-8eb9-421f-822a-0ee22e106eba,f6b5b6fc-80f2-4b94-981f-059a50ef6a31,SBIN,5878713563423634,46,255136010,
827701a6-8c21-4912-9806-04e67fa8bb46,81547110-70fa-40ac-9ad2-3f10cc1b2c28,SBIN,9210144269447022,4,846566357,
82c32fb7-ce9b-406a-a4ab-5ea8e8376c0a,780c2a62-3cb5-4ae0-8b4a-cc800805d967,RATN,3870542421954467,4,186628409,
82c868f6-567f-4d38-8047-ecae9e369b2d,e43bfcce-282e-45c2-9d25-a034d9d9bdc6,AUBL,6064334318831795,46,192209679,
831eea30-24a0-4bb2-abc4-8f7f5662fb12,7eb380c9-daeb-4e4c-832f-ae2dc8516f9d,HDFC,1079960018819371,46,484972720,
8324b14b-4484-4493-9550-0fe71832961b,d97a3135-8154-49c0-9250-77d9695c7632,HDFC,7257358355091895,21,99901211,
83b6eba9-0d63-4024-be74-a5c8ac353b8b,1690e0cb-886c-4f40-8799-9d79d9d914e9,AUBL,4082473847169634,21,260226402,
83c7108d-7aea-4861-9605-313f8523f363,04d9429e-da4d-4e3c-beab-4efabdd792b9,HDFC,5545398666299169,21,0,
83e08921-1a92-4024-9cd8-dd25ea9f1b94,595b927c-a84a-4fcd-8c6b-bda445f878a7,UBIN,2058166685934887,21,0,
8482c51f-4aa3-4b1d-b20b-424640ddc754,b4980661-4cec-4882-9980-aab5f3565c12,ICIC,9380501493076141,4,700748490,
84aea588-a248-4e1c-8b3d-401f9cef636b,f8895c23-d33d-4298-bb74-25f15b2d863d,SBIN,3589016650693581,46,444896951,
8503c9ff-4180-4ebe-9c66-a8a26b076248,37fdda80-42a5-4cbe-b24a-98385eddefcc,SBIN,4371319093662547,46,385980761,
850ab044-3f6c-45b9-ae67-49324597270a,0bd2fb54-12a3-4ed9-8d1f-72fed25df2a4,UTIB,4211078088386685,21,0,
8557e69f-bcaa-4cda-8a6f-1e051315179b,5230f42e-9e13-4cef-bb8f-11752cd0468c,KKBK,4261003702142919,4,80923493,
85a5272e-8741-48a0-b6c7-ea10a0a8f624,6bdb12aa-7c67-4b1d-a3b6-3f9e7ea5febe,KKBK,8257955300119674,46,737258898,
85af5367-a28d-4afa-922e-efeae4c5d370,f64a0236-488c-47dc-a95a-c69f1ed3519a,ICIC,4165458368133468,4,803893684,
860d16b3-8ca9-4271-a301-3ab38cf5d129,96927c25-1aaa-49fa-8944-46980281e2ee,UBIN,3793592586784473,21,981087588,
86888253-d238-48dd-b96d-85056c6e4c24,53319542-e802-485e-a3e5-b9ff584b6c3d,ICIC,4213162281572637,4,526502078,
8692da73-d7ca-492b-8549-3627ac4fa947,73211d55-a5f8-4596-8b64-0647b13e2866,ICIC,8417242394431715,21,0,
869b29aa-2d87-4683-875c-3dc5b12107ee,b8b984a4-5004-46c8-9a03-c7c9d59f31d3,SBIN,4983283014548660,21,97885010,
8702c538-5bcd-474e-8987-1a5f749c9064,bd0589a0-f05b-4e1c-9a60-96c715544447,KKBK,8104976307943308,21,813072048,
87281040-201f-4bb5-8405-5346dd9359ae,7c5adeab-50b7-4a1f-bf21-e9b26e63a39b,CNRB,5143747117760008,46,0,
876a6853-7675-48b7-9436-5171b0d4be52,e6c4d90a-c00c-47bc-aa31-412b37eb7f8b,HDFC,3210426518461833,21,156269834,
880cb228-8fbf-4919-b6b6-e72f729448d2,c4f5a99d-a709-453d-9244-8eeba6b542e0,SBIN,578639499449349,4,116314695,
883b7b28-5c25-46ba-8631-5d09f7064911,e6f71330-ff27-40d6-99ef-481765b452a8,HDFC,9918200043950312,46,676475255,
885ed7d4-83e5-46d5-9e4c-aaeeff02d15f,526450bf-fd94-4d3b-a39b-3165779272e0,ICIC,3011936731808376,46,203487858,
8948dd2a-4b0b-42b9-ab7a-ef33222bf554,88101ce7-73e7-423d-b6c5-a9f4f201cdc1,ICIC,6343839643651741,4,817734336,
898ab554-a2c8-4679-9e7c-ca6aad41e1d1,2f91c3b3-4768-4942-adc5-5cfe9ec103d2,HDFC,578372903927870,21,8995929,
89b3b805-507e-4432-92a8-8ff9bcc64c3b,b69db2fa-a118-4089-8ba2-32b136019611,ICIC,1310404215882859,21,907179290,
89e76b78-e998-4047-9380-0cf71bcdba2a,716a8c18-2c10-4087-bddf-7b9a54a5171f,UTIB,2363676392668293,46,747828704,
8a039acf-c83d-4ce7-9f5d-6865f2d3aac0,b9ffab4c-f06e-4608-8423-b5651080dc83,UTIB,4853521010641376,21,177967634,
8ac46ade-87c5-46aa-bbf3-879ca6bd5f56,e53d8012-11fe-45c5-ab12-76677391c1ad,HDFC,9495751818142842,21,875549504,
8bdf7847-fc58-484b-b882-d0ddc337ba71,f7675449-df27-46f3-a785-0c569dfa43db,ICIC,1207925768617833,46,32439742,
8c7281f8-e19f-4e7c-a06f-92793f57f6b4,381c06a5-99e6-4f42-8af3-60b0113d5af8,CNRB,4331448395604974,4,705595528,
8d56eb92-e54b-488a-95ce-19940e0ae0d0,50784c8c-725c-47dd-bf27-724667afc5f9,HDFC,5914326574742537,46,0,
8d5945bb-65e6-4155-9939-157b6760ff02,a96cea10-9cca-4041-ac26-c53279c9fcdb,HDFC,160900176647429,4,114859652,
8d924d79-9f45-4f08-98e3-51dbdf50de0e,b1312d91-7cc4-4740-9aa6-a9103e871774,ICIC,9967880820865353,46,0,
8dbe06fb-db46-4e76-b4a6-42eb63c50d37,1dad98dc-0ad7-40d5-95e1-9ed81b9d49b4,UTIB,7469109257416036,21,720049967,
8dbede8d-0a89-45a6-a64c-d9a91f4a0eb3,7e37df0d-af3f-4414-8d3d-06283e3cd979,ICIC,4334911298245273,4,328068595,
8e26f8d3-0eb5-4818-a1db-27332d0119f3,864d0971-d4a6-47db-86de-9778898d9547,CNRB,4160518264011698,4,189564867,
8e9c769a-7566-431a-8ee5-cab10ef5bbb9,1dd1eec9-e02c-4d89-9183-1a38a37997be,HDFC,5240060524683521,46,771779018,
8e9df644-0aa6-4d41-a6c1-d1e39bffccf0,1be1f2f4-ae76-45b6-a892-0f4781c9f492,ICIC,4823157454799591,4,493355879,
8eb4be0c-28c0-414a-9fac-cc0e2c018a53,5f82494d-4fb9-4464-b245-70413518f7ca,ICIC,4149109778989067,4,-3813371,
8f269d53-f39e-441d-9528-52eb55728d19,17d39e72-b337-4dbb-ac64-f02f51c09690,SBIN,7633130472480123,21,790874632,
8f459bcf-c3a1-43bc-9459-5a1c1c98227f,587bf9a5-c1a5-40ba-98b9-8b2a37493a7d,SBIN,1192272204262904,21,623266501,
8f48b1f4-16ff-4992-ab98-51dee7a6db1b,eab3f9d4-5f4d-4146-9d43-58bc40733da4,TMBL,9949526485016786,46,914930512,
8fc93022-f126-455c-9553-0c3fe562fc82,fe4886d5-c7ea-4cde-b6e9-251829f8e256,ICIC,3134967215646984,46,888285656,
900a43ae-c5a8-4f7a-b459-f7029fd04462,5fb775da-99f1-4a63-a548-ee37927ca381,ICIC,3125902165403030,21,289401665,
90283227-38c1-4212-a1bf-891a41fda1b8,5e1f1fb7-2bef-43fc-8130-beeda27c01d7,ICIC,8018392888506596,46,561230601,
90354882-932b-4230-81de-f35a336ae72a,54d58150-2cb2-4185-bae6-965d7acd1f99,KKBK,4503947870411527,21,964549111,
9094b1c8-aa5c-4e8a-b175-e8fb04eb5c36,325b5548-b79e-4ac4-b734-f668de0b4050,HDFC,7665797644666259,4,136071830,
90cc7550-f8af-41a3-8db0-fcd1c4b49279,5fdfd2b6-d555-42a4-a80b-51609fbe9fa2,AUBL,7173621669711177,4,0,
90d3e6f6-5ba1-4290-8aa3-cc1ae6fb7c41,141c9010-5b4c-4c64-8aad-c2dada80762f,AUBL,1874001791667277,4,968762225,
